"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"LRBaseDb for Crocodylus porosus (Australian saltwater crocodile, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Crocodylus porosus (Australian saltwater crocodile)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Crocodylus porosus",8502,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Cpr.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cpr.eg.db:Crocodylus porosus:Australian saltwater crocodile:v002"
"LRBaseDb for Chlorocebus sabaeus (Green monkey, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Chlorocebus sabaeus (Green monkey)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Chlorocebus sabaeus",60711,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Csa.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Csa.eg.db:Chlorocebus sabaeus:Green monkey:v002"
"LRBaseDb for Cynoglossus semilaevis (Tongue sole, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Cynoglossus semilaevis (Tongue sole)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Cynoglossus semilaevis",244447,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Cse.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cse.eg.db:Cynoglossus semilaevis:Tongue sole:v002"
"LRBaseDb for Carlito syrichta (Tarsier, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Carlito syrichta (Tarsier)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Carlito syrichta",1868482,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Csy.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Csy.eg.db:Carlito syrichta:Tarsier:v002"
"LRBaseDb for Cyprinodon variegatus (Sheepshead minnow, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Cyprinodon variegatus (Sheepshead minnow)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Cyprinodon variegatus",28743,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Cva.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cva.eg.db:Cyprinodon variegatus:Sheepshead minnow:v002"
"LRBaseDb for Drosophila ananassae (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila ananassae (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila ananassae",7217,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dan.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dan.eg.db:Drosophila ananassae:Fruit fly:v002"
"LRBaseDb for Denticeps clupeoides (Denticle herring, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Denticeps clupeoides (Denticle herring)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Denticeps clupeoides",299321,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dcl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dcl.eg.db:Denticeps clupeoides:Denticle herring:v002"
"LRBaseDb for Drosophila erecta (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila erecta (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila erecta",7220,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Der.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Der.eg.db:Drosophila erecta:Fruit fly:v002"
"LRBaseDb for Drosophila grimshawi (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila grimshawi (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila grimshawi",7222,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dgr.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dgr.eg.db:Drosophila grimshawi:Fruit fly:v002"
"LRBaseDb for Drosophila melanogaster (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila melanogaster (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila melanogaster",7227,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dme.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dme.eg.db:Drosophila melanogaster:Fruit fly:v002"
"LRBaseDb for Drosophila mojavensis (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila mojavensis (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila mojavensis",7230,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dmo.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dmo.eg.db:Drosophila mojavensis:Fruit fly:v002"
"LRBaseDb for Dasypus novemcinctus (Armadillo, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Dasypus novemcinctus (Armadillo)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Dasypus novemcinctus",9361,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dno.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dno.eg.db:Dasypus novemcinctus:Armadillo:v002"
"LRBaseDb for Dipodomys ordii (Kangaroo rat, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Dipodomys ordii (Kangaroo rat)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Dipodomys ordii",10020,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dor.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dor.eg.db:Dipodomys ordii:Kangaroo rat:v002"
"LRBaseDb for Drosophila persimilis (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila persimilis (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila persimilis",7234,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dpe.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dpe.eg.db:Drosophila persimilis:Fruit fly:v002"
"LRBaseDb for Danio rerio (Zebrafish, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Danio rerio (Zebrafish)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Danio rerio",7955,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dre.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dre.eg.db:Danio rerio:Zebrafish:v002"
"LRBaseDb for Drosophila sechellia (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila sechellia (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila sechellia",7238,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dse.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dse.eg.db:Drosophila sechellia:Fruit fly:v002"
"LRBaseDb for Drosophila simulans (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila simulans (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila simulans",7240,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dsi.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dsi.eg.db:Drosophila simulans:Fruit fly:v002"
"LRBaseDb for Drosophila virilis (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila virilis (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila virilis",7244,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dvi.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dvi.eg.db:Drosophila virilis:Fruit fly:v002"
"LRBaseDb for Drosophila yakuba (Fruit fly, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila yakuba (Fruit fly)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Drosophila yakuba",7245,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Dya.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dya.eg.db:Drosophila yakuba:Fruit fly:v002"
"LRBaseDb for Equus caballus (Horse, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Equus caballus (Horse)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Equus caballus",9796,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Eca.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Eca.eg.db:Equus caballus:Horse:v002"
"LRBaseDb for Erpetoichthys calabaricus (Reedfish, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Erpetoichthys calabaricus (Reedfish)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Erpetoichthys calabaricus",27687,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Ecl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Ecl.eg.db:Erpetoichthys calabaricus:Reedfish:v002"
"LRBaseDb for Electrophorus electricus (Electric eel, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Electrophorus electricus (Electric eel)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Electrophorus electricus",8005,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Eel.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Eel.eg.db:Electrophorus electricus:Electric eel:v002"
"LRBaseDb for Ficedula albicollis (Flycatcher, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Ficedula albicollis (Flycatcher)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Ficedula albicollis",59894,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Fal.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fal.eg.db:Ficedula albicollis:Flycatcher:v002"
"LRBaseDb for Felis catus (Cat, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Felis catus (Cat)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Felis catus",9685,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Fca.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fca.eg.db:Felis catus:Cat:v002"
"LRBaseDb for Fundulus heteroclitus (Mummichog, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Fundulus heteroclitus (Mummichog)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Fundulus heteroclitus",8078,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Fhe.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fhe.eg.db:Fundulus heteroclitus:Mummichog:v002"
"LRBaseDb for Gallus gallus (Chicken, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Gallus gallus (Chicken)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Gallus gallus",9031,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Gga.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Gga.eg.db:Gallus gallus:Chicken:v002"
"LRBaseDb for Gadus morhua (Cod, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Gadus morhua (Cod)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Gadus morhua",8049,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Gmo.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Gmo.eg.db:Gadus morhua:Cod:v002"
"LRBaseDb for Haplochromis burtoni (Burton's mouthbrooder, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Haplochromis burtoni (Burton's mouthbrooder)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Haplochromis burtoni",8153,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Hbu.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Hbu.eg.db:Haplochromis burtoni:Burton's mouthbrooder:v002"
"LRBaseDb for Hippocampus comes (Tiger tail seahorse, v002)","Correspondence table between Ligand Gene ID and Receptor ID for Hippocampus comes (Tiger tail seahorse)","3.14",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","11-Aug-2021","Hippocampus comes",109280,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v002/LRBase.Hco.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Hco.eg.db:Hippocampus comes:Tiger tail seahorse:v002"
