"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"LRBaseDb for Chlorocebus sabaeus (Green monkey, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Chlorocebus sabaeus (Green monkey)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Chlorocebus sabaeus",60711,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Csa.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Csa.eg.db:Chlorocebus sabaeus:Green monkey:v011"
"LRBaseDb for Cynoglossus semilaevis (Tongue sole, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Cynoglossus semilaevis (Tongue sole)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Cynoglossus semilaevis",244447,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Cse.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cse.eg.db:Cynoglossus semilaevis:Tongue sole:v011"
"LRBaseDb for Carlito syrichta (Tarsier, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Carlito syrichta (Tarsier)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Carlito syrichta",1868482,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Csy.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Csy.eg.db:Carlito syrichta:Tarsier:v011"
"LRBaseDb for Cyprinodon variegatus (Sheepshead minnow, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Cyprinodon variegatus (Sheepshead minnow)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Cyprinodon variegatus",28743,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Cva.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cva.eg.db:Cyprinodon variegatus:Sheepshead minnow:v011"
"LRBaseDb for Drosophila ananassae (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila ananassae (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila ananassae",7217,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dan.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dan.eg.db:Drosophila ananassae:Fruit fly:v011"
"LRBaseDb for Denticeps clupeoides (Denticle herring, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Denticeps clupeoides (Denticle herring)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Denticeps clupeoides",299321,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dcl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dcl.eg.db:Denticeps clupeoides:Denticle herring:v011"
"LRBaseDb for Drosophila erecta (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila erecta (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila erecta",7220,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Der.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Der.eg.db:Drosophila erecta:Fruit fly:v011"
"LRBaseDb for Drosophila grimshawi (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila grimshawi (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila grimshawi",7222,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dgr.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dgr.eg.db:Drosophila grimshawi:Fruit fly:v011"
"LRBaseDb for Drosophila melanogaster (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila melanogaster (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila melanogaster",7227,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dme.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dme.eg.db:Drosophila melanogaster:Fruit fly:v011"
"LRBaseDb for Drosophila mojavensis (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila mojavensis (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila mojavensis",7230,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dmo.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dmo.eg.db:Drosophila mojavensis:Fruit fly:v011"
"LRBaseDb for Dasypus novemcinctus (Armadillo, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Dasypus novemcinctus (Armadillo)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Dasypus novemcinctus",9361,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dno.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dno.eg.db:Dasypus novemcinctus:Armadillo:v011"
"LRBaseDb for Dipodomys ordii (Kangaroo rat, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Dipodomys ordii (Kangaroo rat)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Dipodomys ordii",10020,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dor.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dor.eg.db:Dipodomys ordii:Kangaroo rat:v011"
"LRBaseDb for Drosophila persimilis (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila persimilis (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila persimilis",7234,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dpe.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dpe.eg.db:Drosophila persimilis:Fruit fly:v011"
"LRBaseDb for Danio rerio (Zebrafish, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Danio rerio (Zebrafish)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Danio rerio",7955,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dre.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dre.eg.db:Danio rerio:Zebrafish:v011"
"LRBaseDb for Drosophila sechellia (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila sechellia (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila sechellia",7238,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dse.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dse.eg.db:Drosophila sechellia:Fruit fly:v011"
"LRBaseDb for Drosophila simulans (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila simulans (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila simulans",7240,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dsi.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dsi.eg.db:Drosophila simulans:Fruit fly:v011"
"LRBaseDb for Drosophila virilis (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila virilis (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila virilis",7244,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dvi.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dvi.eg.db:Drosophila virilis:Fruit fly:v011"
"LRBaseDb for Drosophila yakuba (Fruit fly, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila yakuba (Fruit fly)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Drosophila yakuba",7245,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Dya.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dya.eg.db:Drosophila yakuba:Fruit fly:v011"
"LRBaseDb for Equus caballus (Horse, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Equus caballus (Horse)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Equus caballus",9796,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Eca.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Eca.eg.db:Equus caballus:Horse:v011"
"LRBaseDb for Erpetoichthys calabaricus (Reedfish, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Erpetoichthys calabaricus (Reedfish)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Erpetoichthys calabaricus",27687,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Ecl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Ecl.eg.db:Erpetoichthys calabaricus:Reedfish:v011"
"LRBaseDb for Electrophorus electricus (Electric eel, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Electrophorus electricus (Electric eel)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Electrophorus electricus",8005,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Eel.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Eel.eg.db:Electrophorus electricus:Electric eel:v011"
"LRBaseDb for Ficedula albicollis (Flycatcher, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Ficedula albicollis (Flycatcher)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Ficedula albicollis",59894,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Fal.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fal.eg.db:Ficedula albicollis:Flycatcher:v011"
"LRBaseDb for Felis catus (Cat, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Felis catus (Cat)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Felis catus",9685,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Fca.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fca.eg.db:Felis catus:Cat:v011"
"LRBaseDb for Fundulus heteroclitus (Mummichog, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Fundulus heteroclitus (Mummichog)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Fundulus heteroclitus",8078,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Fhe.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fhe.eg.db:Fundulus heteroclitus:Mummichog:v011"
"LRBaseDb for Gallus gallus (Chicken, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Gallus gallus (Chicken)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Gallus gallus",9031,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Gga.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Gga.eg.db:Gallus gallus:Chicken:v011"
"LRBaseDb for Gorilla gorilla gorilla (Gorilla, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Gorilla gorilla gorilla (Gorilla)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Gorilla gorilla gorilla",9595,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Ggg.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Ggg.eg.db:Gorilla gorilla gorilla:Gorilla:v011"
"LRBaseDb for Gadus morhua (Cod, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Gadus morhua (Cod)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Gadus morhua",8049,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Gmo.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Gmo.eg.db:Gadus morhua:Cod:v011"
"LRBaseDb for Haplochromis burtoni (Burton's mouthbrooder, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Haplochromis burtoni (Burton's mouthbrooder)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Haplochromis burtoni",8153,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Hbu.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Hbu.eg.db:Haplochromis burtoni:Burton's mouthbrooder:v011"
"LRBaseDb for Hippocampus comes (Tiger tail seahorse, v011)","Correspondence table between Ligand Gene ID and Receptor ID for Hippocampus comes (Tiger tail seahorse)","3.23",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","22-Feb-2026","Hippocampus comes",109280,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v011/LRBase.Hco.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Hco.eg.db:Hippocampus comes:Tiger tail seahorse:v011"
