"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"LRBaseDb for Chlorocebus sabaeus (Green monkey, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Chlorocebus sabaeus (Green monkey)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Chlorocebus sabaeus",60711,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Csa.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Csa.eg.db:Chlorocebus sabaeus:Green monkey:v007"
"LRBaseDb for Cynoglossus semilaevis (Tongue sole, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Cynoglossus semilaevis (Tongue sole)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Cynoglossus semilaevis",244447,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Cse.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cse.eg.db:Cynoglossus semilaevis:Tongue sole:v007"
"LRBaseDb for Carlito syrichta (Tarsier, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Carlito syrichta (Tarsier)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Carlito syrichta",1868482,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Csy.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Csy.eg.db:Carlito syrichta:Tarsier:v007"
"LRBaseDb for Cyprinodon variegatus (Sheepshead minnow, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Cyprinodon variegatus (Sheepshead minnow)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Cyprinodon variegatus",28743,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Cva.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Cva.eg.db:Cyprinodon variegatus:Sheepshead minnow:v007"
"LRBaseDb for Drosophila ananassae (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila ananassae (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila ananassae",7217,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dan.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dan.eg.db:Drosophila ananassae:Fruit fly:v007"
"LRBaseDb for Denticeps clupeoides (Denticle herring, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Denticeps clupeoides (Denticle herring)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Denticeps clupeoides",299321,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dcl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dcl.eg.db:Denticeps clupeoides:Denticle herring:v007"
"LRBaseDb for Drosophila erecta (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila erecta (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila erecta",7220,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Der.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Der.eg.db:Drosophila erecta:Fruit fly:v007"
"LRBaseDb for Drosophila grimshawi (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila grimshawi (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila grimshawi",7222,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dgr.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dgr.eg.db:Drosophila grimshawi:Fruit fly:v007"
"LRBaseDb for Drosophila melanogaster (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila melanogaster (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila melanogaster",7227,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dme.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dme.eg.db:Drosophila melanogaster:Fruit fly:v007"
"LRBaseDb for Drosophila mojavensis (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila mojavensis (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila mojavensis",7230,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dmo.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dmo.eg.db:Drosophila mojavensis:Fruit fly:v007"
"LRBaseDb for Dasypus novemcinctus (Armadillo, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Dasypus novemcinctus (Armadillo)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Dasypus novemcinctus",9361,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dno.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dno.eg.db:Dasypus novemcinctus:Armadillo:v007"
"LRBaseDb for Dipodomys ordii (Kangaroo rat, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Dipodomys ordii (Kangaroo rat)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Dipodomys ordii",10020,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dor.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dor.eg.db:Dipodomys ordii:Kangaroo rat:v007"
"LRBaseDb for Drosophila persimilis (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila persimilis (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila persimilis",7234,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dpe.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dpe.eg.db:Drosophila persimilis:Fruit fly:v007"
"LRBaseDb for Danio rerio (Zebrafish, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Danio rerio (Zebrafish)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Danio rerio",7955,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dre.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dre.eg.db:Danio rerio:Zebrafish:v007"
"LRBaseDb for Drosophila sechellia (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila sechellia (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila sechellia",7238,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dse.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dse.eg.db:Drosophila sechellia:Fruit fly:v007"
"LRBaseDb for Drosophila simulans (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila simulans (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila simulans",7240,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dsi.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dsi.eg.db:Drosophila simulans:Fruit fly:v007"
"LRBaseDb for Drosophila virilis (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila virilis (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila virilis",7244,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dvi.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dvi.eg.db:Drosophila virilis:Fruit fly:v007"
"LRBaseDb for Drosophila yakuba (Fruit fly, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Drosophila yakuba (Fruit fly)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Drosophila yakuba",7245,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Dya.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Dya.eg.db:Drosophila yakuba:Fruit fly:v007"
"LRBaseDb for Equus caballus (Horse, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Equus caballus (Horse)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Equus caballus",9796,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Eca.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Eca.eg.db:Equus caballus:Horse:v007"
"LRBaseDb for Erpetoichthys calabaricus (Reedfish, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Erpetoichthys calabaricus (Reedfish)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Erpetoichthys calabaricus",27687,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Ecl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Ecl.eg.db:Erpetoichthys calabaricus:Reedfish:v007"
"LRBaseDb for Electrophorus electricus (Electric eel, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Electrophorus electricus (Electric eel)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Electrophorus electricus",8005,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Eel.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Eel.eg.db:Electrophorus electricus:Electric eel:v007"
"LRBaseDb for Ficedula albicollis (Flycatcher, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Ficedula albicollis (Flycatcher)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Ficedula albicollis",59894,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Fal.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fal.eg.db:Ficedula albicollis:Flycatcher:v007"
"LRBaseDb for Felis catus (Cat, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Felis catus (Cat)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Felis catus",9685,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Fca.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fca.eg.db:Felis catus:Cat:v007"
"LRBaseDb for Fundulus heteroclitus (Mummichog, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Fundulus heteroclitus (Mummichog)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Fundulus heteroclitus",8078,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Fhe.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Fhe.eg.db:Fundulus heteroclitus:Mummichog:v007"
"LRBaseDb for Gallus gallus (Chicken, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Gallus gallus (Chicken)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Gallus gallus",9031,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Gga.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Gga.eg.db:Gallus gallus:Chicken:v007"
"LRBaseDb for Gadus morhua (Cod, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Gadus morhua (Cod)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Gadus morhua",8049,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Gmo.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Gmo.eg.db:Gadus morhua:Cod:v007"
"LRBaseDb for Haplochromis burtoni (Burton's mouthbrooder, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Haplochromis burtoni (Burton's mouthbrooder)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Haplochromis burtoni",8153,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Hbu.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Hbu.eg.db:Haplochromis burtoni:Burton's mouthbrooder:v007"
"LRBaseDb for Hippocampus comes (Tiger tail seahorse, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Hippocampus comes (Tiger tail seahorse)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Hippocampus comes",109280,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Hco.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Hco.eg.db:Hippocampus comes:Tiger tail seahorse:v007"
"LRBaseDb for Heterocephalus glaber (Naked mole-rat female, v007)","Correspondence table between Ligand Gene ID and Receptor ID for Heterocephalus glaber (Naked mole-rat female)","3.19",NA,"CSV","https://github.com/rikenbit/lrbase-workflow","24-Feb-2024","Heterocephalus glaber",10181,NA,"FANTOM5,DLRP,IUPHAR,HPRD,STRING,SWISSPROT,TREMBL,ENSEMBL,CELLPHONEDB,BADERLAB,SINGLECELLSIGNALR,HOMOLOGENE","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHLRBaseDbs/v007/LRBase.Hgl.eg.db.sqlite","LRBaseDb:LRBase:NCBI:Gene:NCBI Gene:FANTOM5:DLRP:IUPHAR:HPRD:STRING:UNIPROTKB:SWISSPROT:TREMBL:ENSEMBL:CELLPHONEDB:BADERLAB:SINGLECELLSIGNALR:BIOMART:HOMOLOGENE:Annotation:LRBase.Hgl.eg.db:Heterocephalus glaber:Naked mole-rat female:v007"
